date,channel,sku,units_sold,revenue,promo_flag,category
2025-08-25,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-08-25,Retail,BEER_STOUT_6PK,25,285.362,1,Beer
2025-08-25,Retail,UNKNOWN_SKU_999,6,30.0,0,Legacy
2025-08-26,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-08-26,Ecommerce,BEER_LAGER_6PK,18,197.82,0,Beer
2025-08-26,Ecommerce,BEER_STOUT_6PK,2,23.98,0,Beer
2025-08-26,Retail,ALE_PALE_6PK,14,146.86,0,Beer
2025-08-26,Retail,BEER_IPA_4PK,37,449.454,1,Beer
2025-08-26,Retail,BEER_LAGER_6PK,23,226.394,1,Beer
2025-08-26,Retail,BEER_STOUT_6PK,17,203.83,0,Beer
2025-08-27,Ecommerce,ALE_PALE_6PK,14,146.86,0,Beer
2025-08-27,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-08-27,Retail,ALE_PALE_6PK,40,419.6,0,Beer
2025-08-27,Retail,BEER_IPA_4PK,44,545.5799999999999,1,Beer
2025-08-27,Retail,BEER_LAGER_6PK,15,164.85000000000002,0,Beer
2025-08-27,Retail,BEER_STOUT_6PK,19,227.81,0,Beer
2025-08-28,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-08-28,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-08-28,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-08-28,Ecommerce,BEER_STOUT_6PK,13,155.87,0,Beer
2025-08-28,Retail,ALE_PALE_6PK,23,241.27,0,Beer
2025-08-28,Retail,BEER_IPA_4PK,43,548.178,1,Beer
2025-08-28,Retail,BEER_LAGER_6PK,35,362.67,1,Beer
2025-08-28,Retail,BEER_STOUT_6PK,15,179.85000000000002,0,Beer
2025-08-29,Ecommerce,BEER_IPA_4PK,8,103.92,0,Beer
2025-08-29,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2025-08-29,Retail,ALE_PALE_6PK,19,197.21200000000002,1,Beer
2025-08-29,Retail,BEER_IPA_4PK,28,337.74,1,Beer
2025-08-29,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-08-29,Retail,BEER_STOUT_6PK,27,323.73,0,Beer
2025-08-29,Retail,UNKNOWN_SKU_999,9,45.0,0,Legacy
2025-08-30,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-08-30,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-08-30,Ecommerce,BEER_LAGER_6PK,3,32.97,0,Beer
2025-08-30,Ecommerce,BEER_STOUT_6PK,6,71.94,0,Beer
2025-08-30,Retail,ALE_PALE_6PK,42,440.58000000000004,0,Beer
2025-08-30,Retail,BEER_IPA_4PK,43,558.57,0,Beer
2025-08-30,Retail,BEER_LAGER_6PK,37,378.056,1,Beer
2025-08-30,Retail,BEER_STOUT_6PK,33,378.884,1,Beer
2025-08-30,Retail,UNKNOWN_SKU_999,13,65.0,0,Legacy
2025-08-31,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2025-08-31,Retail,ALE_PALE_6PK,51,534.99,0,Beer
2025-08-31,Retail,BEER_IPA_4PK,34,400.092,1,Beer
2025-08-31,Retail,BEER_LAGER_6PK,53,536.312,1,Beer
2025-08-31,Retail,BEER_STOUT_6PK,49,587.51,0,Beer
2025-08-31,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2025-09-01,Ecommerce,BEER_IPA_4PK,6,77.94,0,Beer
2025-09-01,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-09-01,Ecommerce,BEER_STOUT_6PK,19,227.81,0,Beer
2025-09-01,Retail,ALE_PALE_6PK,18,188.82,0,Beer
2025-09-01,Retail,BEER_IPA_4PK,21,272.78999999999996,0,Beer
2025-09-01,Retail,BEER_LAGER_6PK,13,142.87,0,Beer
2025-09-01,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-09-02,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2025-09-02,Ecommerce,BEER_LAGER_6PK,18,197.82,0,Beer
2025-09-02,Ecommerce,BEER_STOUT_6PK,19,227.81,0,Beer
2025-09-02,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-09-02,Retail,BEER_IPA_4PK,12,155.88,0,Beer
2025-09-02,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-09-02,Retail,BEER_STOUT_6PK,27,302.148,1,Beer
2025-09-03,Ecommerce,BEER_IPA_4PK,11,142.89000000000001,0,Beer
2025-09-03,Ecommerce,BEER_STOUT_6PK,17,203.83,0,Beer
2025-09-03,Retail,ALE_PALE_6PK,20,209.8,0,Beer
2025-09-03,Retail,BEER_IPA_4PK,22,285.78000000000003,0,Beer
2025-09-03,Retail,BEER_LAGER_6PK,12,131.88,0,Beer
2025-09-03,Retail,BEER_STOUT_6PK,13,155.87,0,Beer
2025-09-03,Retail,UNKNOWN_SKU_999,12,60.0,0,Legacy
2025-09-04,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-09-04,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-09-04,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2025-09-04,Retail,ALE_PALE_6PK,27,283.23,0,Beer
2025-09-04,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-09-04,Retail,BEER_LAGER_6PK,21,230.79000000000002,0,Beer
2025-09-04,Retail,BEER_STOUT_6PK,14,167.86,0,Beer
2025-09-05,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-09-05,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-09-05,Retail,ALE_PALE_6PK,28,293.72,0,Beer
2025-09-05,Retail,BEER_IPA_4PK,22,285.78000000000003,0,Beer
2025-09-05,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-09-05,Retail,BEER_STOUT_6PK,21,251.79000000000002,0,Beer
2025-09-05,Retail,UNKNOWN_SKU_999,2,10.0,0,Legacy
2025-09-06,Ecommerce,BEER_IPA_4PK,10,129.9,0,Beer
2025-09-06,Ecommerce,BEER_LAGER_6PK,3,32.97,0,Beer
2025-09-06,Retail,ALE_PALE_6PK,29,304.21000000000004,0,Beer
2025-09-06,Retail,BEER_IPA_4PK,27,350.73,0,Beer
2025-09-06,Retail,BEER_LAGER_6PK,28,281.344,1,Beer
2025-09-06,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-09-07,Ecommerce,ALE_PALE_6PK,13,136.37,0,Beer
2025-09-07,Retail,ALE_PALE_6PK,21,220.29000000000002,0,Beer
2025-09-07,Retail,BEER_IPA_4PK,17,220.82999999999998,0,Beer
2025-09-07,Retail,BEER_LAGER_6PK,32,351.68,0,Beer
2025-09-07,Retail,BEER_STOUT_6PK,30,352.506,1,Beer
2025-09-08,Ecommerce,ALE_PALE_6PK,13,136.37,0,Beer
2025-09-08,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2025-09-08,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-09-08,Retail,ALE_PALE_6PK,24,251.76000000000002,0,Beer
2025-09-08,Retail,BEER_IPA_4PK,32,392.298,1,Beer
2025-09-08,Retail,BEER_LAGER_6PK,20,219.8,0,Beer
2025-09-08,Retail,BEER_STOUT_6PK,27,299.75,1,Beer
2025-09-08,Retail,UNKNOWN_SKU_999,10,43.0,1,Legacy
2025-09-09,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-09-09,Ecommerce,BEER_STOUT_6PK,5,58.751000000000005,0,Beer
2025-09-09,Retail,ALE_PALE_6PK,16,167.84,0,Beer
2025-09-09,Retail,BEER_IPA_4PK,15,194.85000000000002,0,Beer
2025-09-09,Retail,BEER_LAGER_6PK,22,232.988,1,Beer
2025-09-09,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-09-10,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2025-09-10,Ecommerce,BEER_STOUT_6PK,1,11.99,0,Beer
2025-09-10,Retail,ALE_PALE_6PK,23,222.38800000000003,1,Beer
2025-09-10,Retail,BEER_IPA_4PK,11,142.89,0,Beer
2025-09-10,Retail,BEER_LAGER_6PK,21,221.998,1,Beer
2025-09-10,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-09-11,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-09-11,Retail,ALE_PALE_6PK,13,127.97800000000001,1,Beer
2025-09-11,Retail,BEER_IPA_4PK,38,493.62,0,Beer
2025-09-11,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-09-11,Retail,BEER_STOUT_6PK,19,227.81,0,Beer
2025-09-12,Ecommerce,ALE_PALE_6PK,12,125.88,0,Beer
2025-09-12,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2025-09-12,Ecommerce,BEER_LAGER_6PK,3,32.97,0,Beer
2025-09-12,Ecommerce,BEER_STOUT_6PK,17,203.83,0,Beer
2025-09-12,Retail,ALE_PALE_6PK,18,188.82000000000002,0,Beer
2025-09-12,Retail,BEER_IPA_4PK,21,257.202,1,Beer
2025-09-12,Retail,BEER_LAGER_6PK,18,197.82,0,Beer
2025-09-12,Retail,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-09-13,Ecommerce,ALE_PALE_6PK,11,115.39,0,Beer
2025-09-13,Ecommerce,BEER_IPA_4PK,6,77.94,0,Beer
2025-09-13,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2025-09-13,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2025-09-13,Retail,ALE_PALE_6PK,33,346.17,0,Beer
2025-09-13,Retail,BEER_IPA_4PK,37,446.856,1,Beer
2025-09-13,Retail,BEER_LAGER_6PK,47,483.56,1,Beer
2025-09-13,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-09-13,Retail,UNKNOWN_SKU_999,5,25.0,0,Legacy
2025-09-14,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-09-14,Ecommerce,BEER_IPA_4PK,10,128.601,0,Beer
2025-09-14,Ecommerce,BEER_LAGER_6PK,11,120.89,0,Beer
2025-09-14,Ecommerce,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-09-14,Retail,ALE_PALE_6PK,24,251.76,0,Beer
2025-09-14,Retail,BEER_IPA_4PK,35,454.65,0,Beer
2025-09-14,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-09-14,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-09-15,Ecommerce,ALE_PALE_6PK,9,94.41,0,Beer
2025-09-15,Ecommerce,BEER_IPA_4PK,12,155.88,0,Beer
2025-09-15,Ecommerce,BEER_LAGER_6PK,10,109.9,0,Beer
2025-09-15,Ecommerce,BEER_STOUT_6PK,19,227.81,0,Beer
2025-09-15,Retail,ALE_PALE_6PK,31,293.72,1,Beer
2025-09-15,Retail,BEER_IPA_4PK,22,262.398,1,Beer
2025-09-15,Retail,BEER_LAGER_6PK,19,208.81,0,Beer
2025-09-15,Retail,BEER_STOUT_6PK,17,203.83,0,Beer
2025-09-16,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-09-16,Ecommerce,BEER_IPA_4PK,15,193.551,0,Beer
2025-09-16,Ecommerce,BEER_LAGER_6PK,4,43.96,0,Beer
2025-09-16,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2025-09-16,Retail,ALE_PALE_6PK,21,220.29000000000002,0,Beer
2025-09-16,Retail,BEER_IPA_4PK,28,363.72,0,Beer
2025-09-16,Retail,BEER_LAGER_6PK,16,175.84,0,Beer
2025-09-16,Retail,BEER_STOUT_6PK,20,239.8,0,Beer
2025-09-17,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-09-17,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-09-17,Ecommerce,BEER_LAGER_6PK,19,208.81,0,Beer
2025-09-17,Retail,ALE_PALE_6PK,22,203.50600000000003,1,Beer
2025-09-17,Retail,BEER_IPA_4PK,15,194.85,0,Beer
2025-09-17,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-09-17,Retail,BEER_STOUT_6PK,9,107.91,0,Beer
2025-09-18,Ecommerce,BEER_LAGER_6PK,15,163.751,0,Beer
2025-09-18,Retail,ALE_PALE_6PK,16,167.84,0,Beer
2025-09-18,Retail,BEER_IPA_4PK,27,342.93600000000004,1,Beer
2025-09-18,Retail,BEER_LAGER_6PK,25,252.77,1,Beer
2025-09-18,Retail,BEER_STOUT_6PK,16,177.452,1,Beer
2025-09-19,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-09-19,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-09-19,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2025-09-19,Retail,ALE_PALE_6PK,29,304.21,0,Beer
2025-09-19,Retail,BEER_IPA_4PK,25,324.75,0,Beer
2025-09-19,Retail,BEER_LAGER_6PK,26,285.74,0,Beer
2025-09-19,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-09-20,Ecommerce,BEER_IPA_4PK,10,129.9,0,Beer
2025-09-20,Ecommerce,BEER_LAGER_6PK,18,197.82,0,Beer
2025-09-20,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2025-09-20,Retail,ALE_PALE_6PK,66,646.184,1,Beer
2025-09-20,Retail,BEER_IPA_4PK,36,467.64000000000004,0,Beer
2025-09-20,Retail,BEER_LAGER_6PK,24,263.76,0,Beer
2025-09-20,Retail,BEER_STOUT_6PK,33,357.302,1,Beer
2025-09-21,Ecommerce,ALE_PALE_6PK,19,199.31,0,Beer
2025-09-21,Ecommerce,BEER_IPA_4PK,15,194.85,0,Beer
2025-09-21,Ecommerce,BEER_LAGER_6PK,18,197.82,0,Beer
2025-09-21,Retail,ALE_PALE_6PK,38,373.444,1,Beer
2025-09-21,Retail,BEER_IPA_4PK,19,246.81,0,Beer
2025-09-21,Retail,BEER_LAGER_6PK,32,351.68,0,Beer
2025-09-21,Retail,BEER_STOUT_6PK,23,275.77,0,Beer
2025-09-22,Ecommerce,BEER_IPA_4PK,5,64.95,0,Beer
2025-09-22,Ecommerce,BEER_STOUT_6PK,11,131.89000000000001,0,Beer
2025-09-22,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-09-22,Retail,BEER_IPA_4PK,7,90.93,0,Beer
2025-09-22,Retail,BEER_LAGER_6PK,11,120.89000000000001,0,Beer
2025-09-22,Retail,BEER_STOUT_6PK,11,131.89,0,Beer
2025-09-23,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-09-23,Ecommerce,BEER_STOUT_6PK,9,107.91,0,Beer
2025-09-23,Retail,ALE_PALE_6PK,25,262.25,0,Beer
2025-09-23,Retail,BEER_IPA_4PK,22,285.78000000000003,0,Beer
2025-09-23,Retail,BEER_LAGER_6PK,16,175.84,0,Beer
2025-09-23,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-09-24,Ecommerce,ALE_PALE_6PK,7,73.43,0,Beer
2025-09-24,Ecommerce,BEER_IPA_4PK,11,142.89000000000001,0,Beer
2025-09-24,Retail,ALE_PALE_6PK,19,199.31,0,Beer
2025-09-24,Retail,BEER_IPA_4PK,19,246.81,0,Beer
2025-09-24,Retail,BEER_LAGER_6PK,12,131.88,0,Beer
2025-09-24,Retail,BEER_STOUT_6PK,14,167.86,0,Beer
2025-09-25,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2025-09-25,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-09-25,Ecommerce,BEER_LAGER_6PK,2,21.98,0,Beer
2025-09-25,Retail,ALE_PALE_6PK,13,136.37,0,Beer
2025-09-25,Retail,BEER_IPA_4PK,26,337.74,0,Beer
2025-09-25,Retail,BEER_LAGER_6PK,20,211.008,1,Beer
2025-09-25,Retail,BEER_STOUT_6PK,7,81.53200000000001,1,Beer
2025-09-26,Ecommerce,ALE_PALE_6PK,9,94.41,0,Beer
2025-09-26,Ecommerce,BEER_IPA_4PK,1,12.99,0,Beer
2025-09-26,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-09-26,Ecommerce,BEER_STOUT_6PK,3,35.97,0,Beer
2025-09-26,Retail,ALE_PALE_6PK,22,222.388,1,Beer
2025-09-26,Retail,BEER_IPA_4PK,30,389.7,0,Beer
2025-09-26,Retail,BEER_LAGER_6PK,13,142.87,0,Beer
2025-09-26,Retail,BEER_STOUT_6PK,17,203.83,0,Beer
2025-09-27,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-09-27,Ecommerce,BEER_IPA_4PK,8,103.92,0,Beer
2025-09-27,Ecommerce,BEER_LAGER_6PK,17,186.83,0,Beer
2025-09-27,Retail,ALE_PALE_6PK,31,325.19,0,Beer
2025-09-27,Retail,BEER_IPA_4PK,33,428.67,0,Beer
2025-09-27,Retail,BEER_LAGER_6PK,42,461.58000000000004,0,Beer
2025-09-27,Retail,BEER_STOUT_6PK,31,371.69000000000005,0,Beer
2025-09-28,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-09-28,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-09-28,Ecommerce,BEER_LAGER_6PK,12,131.88,0,Beer
2025-09-28,Retail,ALE_PALE_6PK,50,524.5,0,Beer
2025-09-28,Retail,BEER_IPA_4PK,37,480.63,0,Beer
2025-09-28,Retail,BEER_LAGER_6PK,55,575.876,1,Beer
2025-09-28,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-09-29,Ecommerce,ALE_PALE_6PK,8,83.92,0,Beer
2025-09-29,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2025-09-29,Ecommerce,BEER_LAGER_6PK,7,76.93,0,Beer
2025-09-29,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-09-29,Retail,ALE_PALE_6PK,23,241.27,0,Beer
2025-09-29,Retail,BEER_IPA_4PK,19,246.81,0,Beer
2025-09-29,Retail,BEER_LAGER_6PK,20,219.8,0,Beer
2025-09-29,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-09-29,Retail,UNKNOWN_SKU_999,3,15.0,0,Legacy
2025-09-30,Ecommerce,ALE_PALE_6PK,3,31.47,0,Beer
2025-09-30,Ecommerce,BEER_IPA_4PK,4,51.96,0,Beer
2025-09-30,Ecommerce,BEER_LAGER_6PK,13,142.87,0,Beer
2025-09-30,Ecommerce,BEER_STOUT_6PK,12,143.88,0,Beer
2025-09-30,Retail,ALE_PALE_6PK,29,304.21000000000004,0,Beer
2025-09-30,Retail,BEER_IPA_4PK,26,319.554,1,Beer
2025-09-30,Retail,BEER_LAGER_6PK,14,153.86,0,Beer
2025-09-30,Retail,BEER_STOUT_6PK,16,191.84,0,Beer
2025-09-30,Retail,UNKNOWN_SKU_999,7,35.0,0,Legacy
2025-10-01,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-10-01,Ecommerce,BEER_LAGER_6PK,5,53.851000000000006,0,Beer
2025-10-01,Ecommerce,BEER_STOUT_6PK,4,47.96,0,Beer
2025-10-01,Retail,ALE_PALE_6PK,30,314.7,0,Beer
2025-10-01,Retail,BEER_IPA_4PK,14,181.86,0,Beer
2025-10-01,Retail,BEER_LAGER_6PK,17,186.83,0,Beer
2025-10-01,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-01,Retail,UNKNOWN_SKU_999,3,15.0,0,Legacy
2025-10-02,Ecommerce,ALE_PALE_6PK,16,167.84,0,Beer
2025-10-02,Ecommerce,BEER_IPA_4PK,9,116.91,0,Beer
2025-10-02,Ecommerce,BEER_LAGER_6PK,5,54.95,0,Beer
2025-10-02,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-10-02,Retail,ALE_PALE_6PK,10,104.9,0,Beer
2025-10-02,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-10-02,Retail,BEER_LAGER_6PK,10,109.9,0,Beer
2025-10-02,Retail,BEER_STOUT_6PK,24,287.76,0,Beer
2025-10-03,Ecommerce,BEER_IPA_4PK,3,38.97,0,Beer
2025-10-03,Ecommerce,BEER_STOUT_6PK,15,179.85,0,Beer
2025-10-03,Retail,ALE_PALE_6PK,17,178.33,0,Beer
2025-10-03,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-10-03,Retail,BEER_LAGER_6PK,17,186.83,0,Beer
2025-10-03,Retail,BEER_STOUT_6PK,10,119.9,0,Beer
2025-10-04,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2025-10-04,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-04,Retail,ALE_PALE_6PK,34,356.66,0,Beer
2025-10-04,Retail,BEER_IPA_4PK,29,376.71000000000004,0,Beer
2025-10-04,Retail,BEER_LAGER_6PK,45,494.55,0,Beer
2025-10-04,Retail,BEER_STOUT_6PK,31,371.69,0,Beer
2025-10-05,Ecommerce,ALE_PALE_6PK,6,62.94,0,Beer
2025-10-05,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2025-10-05,Ecommerce,BEER_STOUT_6PK,7,83.93,0,Beer
2025-10-05,Retail,ALE_PALE_6PK,31,325.19,0,Beer
2025-10-05,Retail,BEER_IPA_4PK,45,558.57,1,Beer
2025-10-05,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-10-05,Retail,BEER_STOUT_6PK,34,407.66,0,Beer
2025-10-06,Ecommerce,ALE_PALE_6PK,1,10.49,0,Beer
2025-10-06,Ecommerce,BEER_IPA_4PK,19,246.81,0,Beer
2025-10-06,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-10-06,Ecommerce,BEER_STOUT_6PK,9,107.91,0,Beer
2025-10-06,Retail,ALE_PALE_6PK,22,230.78,0,Beer
2025-10-06,Retail,BEER_IPA_4PK,20,244.212,1,Beer
2025-10-06,Retail,BEER_LAGER_6PK,12,125.286,1,Beer
2025-10-06,Retail,BEER_STOUT_6PK,15,179.85000000000002,0,Beer
2025-10-06,Retail,UNKNOWN_SKU_999,4,20.0,0,Legacy
2025-10-07,Ecommerce,ALE_PALE_6PK,14,146.86,0,Beer
2025-10-07,Ecommerce,BEER_LAGER_6PK,18,197.82,0,Beer
2025-10-07,Ecommerce,BEER_STOUT_6PK,14,167.86,0,Beer
2025-10-07,Retail,ALE_PALE_6PK,26,272.74,0,Beer
2025-10-07,Retail,BEER_IPA_4PK,10,129.9,0,Beer
2025-10-07,Retail,BEER_LAGER_6PK,27,296.73,0,Beer
2025-10-07,Retail,BEER_STOUT_6PK,33,364.49600000000004,1,Beer
2025-10-08,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-10-08,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-10-08,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-10-08,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-08,Retail,ALE_PALE_6PK,33,318.896,1,Beer
2025-10-08,Retail,BEER_IPA_4PK,17,220.83,0,Beer
2025-10-08,Retail,BEER_LAGER_6PK,11,118.69200000000001,1,Beer
2025-10-08,Retail,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-09,Ecommerce,ALE_PALE_6PK,16,166.791,0,Beer
2025-10-09,Ecommerce,BEER_STOUT_6PK,10,119.9,0,Beer
2025-10-09,Retail,ALE_PALE_6PK,22,230.78,0,Beer
2025-10-09,Retail,BEER_IPA_4PK,11,142.89,0,Beer
2025-10-09,Retail,BEER_LAGER_6PK,23,252.77,0,Beer
2025-10-09,Retail,BEER_STOUT_6PK,29,347.71000000000004,0,Beer
2025-10-10,Ecommerce,ALE_PALE_6PK,18,188.82,0,Beer
2025-10-10,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-10-10,Ecommerce,BEER_LAGER_6PK,7,76.93,0,Beer
2025-10-10,Ecommerce,BEER_STOUT_6PK,5,59.95,0,Beer
2025-10-10,Retail,ALE_PALE_6PK,17,178.32999999999998,0,Beer
2025-10-10,Retail,BEER_IPA_4PK,17,220.83,0,Beer
2025-10-10,Retail,BEER_LAGER_6PK,22,241.78,0,Beer
2025-10-10,Retail,BEER_STOUT_6PK,28,335.72,0,Beer
2025-10-11,Ecommerce,ALE_PALE_6PK,15,157.35,0,Beer
2025-10-11,Ecommerce,BEER_IPA_4PK,18,233.82,0,Beer
2025-10-11,Ecommerce,BEER_LAGER_6PK,14,153.86,0,Beer
2025-10-11,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-11,Retail,ALE_PALE_6PK,29,304.21000000000004,0,Beer
2025-10-11,Retail,BEER_IPA_4PK,40,519.6,0,Beer
2025-10-11,Retail,BEER_LAGER_6PK,20,219.8,0,Beer
2025-10-11,Retail,BEER_STOUT_6PK,35,410.058,1,Beer
2025-10-12,Ecommerce,ALE_PALE_6PK,5,52.45,0,Beer
2025-10-12,Ecommerce,BEER_IPA_4PK,11,142.89000000000001,0,Beer
2025-10-12,Retail,ALE_PALE_6PK,31,325.19,0,Beer
2025-10-12,Retail,BEER_IPA_4PK,38,462.444,1,Beer
2025-10-12,Retail,BEER_LAGER_6PK,31,340.69,0,Beer
2025-10-12,Retail,BEER_STOUT_6PK,15,179.85000000000002,0,Beer
2025-10-12,Retail,UNKNOWN_SKU_999,9,36.0,1,Legacy
2025-10-13,Ecommerce,ALE_PALE_6PK,13,136.37,0,Beer
2025-10-13,Ecommerce,BEER_IPA_4PK,8,103.92,0,Beer
2025-10-13,Ecommerce,BEER_LAGER_6PK,16,175.84,0,Beer
2025-10-13,Retail,ALE_PALE_6PK,21,220.29,0,Beer
2025-10-13,Retail,BEER_IPA_4PK,25,324.75,0,Beer
2025-10-13,Retail,BEER_LAGER_6PK,24,263.76,0,Beer
2025-10-13,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-10-14,Ecommerce,BEER_IPA_4PK,17,220.83,0,Beer
2025-10-14,Ecommerce,BEER_STOUT_6PK,9,107.91,0,Beer
2025-10-14,Retail,ALE_PALE_6PK,25,262.25,0,Beer
2025-10-14,Retail,BEER_IPA_4PK,13,168.87,0,Beer
2025-10-14,Retail,BEER_LAGER_6PK,13,142.87,0,Beer
2025-10-14,Retail,BEER_STOUT_6PK,14,167.86,0,Beer
2025-10-15,Ecommerce,ALE_PALE_6PK,14,146.86,0,Beer
2025-10-15,Ecommerce,BEER_IPA_4PK,7,90.93,0,Beer
2025-10-15,Ecommerce,BEER_LAGER_6PK,15,164.85,0,Beer
2025-10-15,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-15,Retail,ALE_PALE_6PK,23,241.27,0,Beer
2025-10-15,Retail,BEER_IPA_4PK,16,207.84,0,Beer
2025-10-15,Retail,BEER_LAGER_6PK,25,274.75,0,Beer
2025-10-15,Retail,BEER_STOUT_6PK,15,179.85,0,Beer
2025-10-16,Ecommerce,ALE_PALE_6PK,4,41.96,0,Beer
2025-10-16,Ecommerce,BEER_IPA_4PK,2,25.98,0,Beer
2025-10-16,Ecommerce,BEER_LAGER_6PK,8,87.92,0,Beer
2025-10-16,Ecommerce,BEER_STOUT_6PK,18,215.82,0,Beer
2025-10-16,Retail,ALE_PALE_6PK,15,157.35,0,Beer
2025-10-16,Retail,BEER_IPA_4PK,18,233.82,0,Beer
2025-10-16,Retail,BEER_LAGER_6PK,18,171.44400000000002,1,Beer
2025-10-16,Retail,BEER_STOUT_6PK,26,311.74,0,Beer
2025-10-17,Ecommerce,ALE_PALE_6PK,10,104.9,0,Beer
