date,store_id,sku,units_sold,unit_price,promo_flag
2025-02-09,S004,BEER_IPA_4PK,3,12.99,False
2025-02-09,S004,BEER_STOUT_6PK,6,11.99,False
2025-02-09,S004,ALE_PALE_6PK,12,10.49,False
2025-02-09,S005,BEER_LAGER_6PK,12,10.99,False
2025-02-09,S005,BEER_IPA_4PK,7,12.99,False
2025-02-09,S005,BEER_STOUT_6PK,5,11.99,False
2025-02-09,S005,ALE_PALE_6PK,6,10.49,False
2025-02-10,S001,BEER_LAGER_6PK,5,10.99,False
2025-02-10,S001,BEER_IPA_4PK,4,12.99,False
2025-02-10,S001,BEER_STOUT_6PK,8,11.99,False
2025-02-10,S001,ALE_PALE_6PK,6,10.49,False
2025-02-10,S002,BEER_LAGER_6PK,8,10.99,False
2025-02-10,S002,BEER_IPA_4PK,6,10.392000000000001,True
2025-02-10,S002,BEER_STOUT_6PK,1,11.99,False
2025-02-10,S002,ALE_PALE_6PK,4,10.49,False
2025-02-10,S003,BEER_LAGER_6PK,1,10.99,False
2025-02-10,S003,BEER_IPA_4PK,6,10.392000000000001,True
2025-02-10,S003,BEER_STOUT_6PK,3,11.99,False
2025-02-10,S003,ALE_PALE_6PK,5,10.49,False
2025-02-10,S004,BEER_LAGER_6PK,6,10.99,False
2025-02-10,S004,BEER_IPA_4PK,6,12.99,False
2025-02-10,S004,BEER_STOUT_6PK,4,11.99,False
2025-02-10,S004,ALE_PALE_6PK,4,10.49,False
2025-02-10,S005,BEER_LAGER_6PK,5,10.99,False
2025-02-10,S005,BEER_IPA_4PK,1,12.99,False
2025-02-10,S005,BEER_STOUT_6PK,9,11.99,False
2025-02-10,S005,ALE_PALE_6PK,7,10.49,False
2025-02-11,S001,BEER_LAGER_6PK,5,10.99,False
2025-02-11,S001,BEER_IPA_4PK,4,12.99,False
2025-02-11,S001,BEER_STOUT_6PK,5,11.99,False
2025-02-11,S001,ALE_PALE_6PK,4,10.49,False
2025-02-11,S002,BEER_LAGER_6PK,1,10.99,False
2025-02-11,S002,BEER_IPA_4PK,3,12.99,False
2025-02-11,S002,BEER_STOUT_6PK,7,11.99,False
2025-02-11,S002,ALE_PALE_6PK,6,10.49,False
2025-02-11,S003,BEER_LAGER_6PK,10,10.99,False
2025-02-11,S003,BEER_IPA_4PK,4,12.99,False
2025-02-11,S003,BEER_STOUT_6PK,5,11.99,False
2025-02-11,S003,ALE_PALE_6PK,6,10.49,False
2025-02-11,S004,BEER_LAGER_6PK,6,10.99,False
2025-02-11,S004,BEER_IPA_4PK,8,12.99,False
2025-02-11,S004,BEER_STOUT_6PK,4,11.99,False
2025-02-11,S004,ALE_PALE_6PK,3,10.49,False
2025-02-11,S005,BEER_LAGER_6PK,3,10.99,False
2025-02-11,S005,BEER_IPA_4PK,13,10.392000000000001,True
2025-02-11,S005,BEER_STOUT_6PK,7,11.99,False
2025-02-11,S005,ALE_PALE_6PK,2,10.49,False
2025-02-12,S001,BEER_LAGER_6PK,2,10.99,False
2025-02-12,S001,BEER_IPA_4PK,6,10.392000000000001,True
2025-02-12,S001,BEER_STOUT_6PK,6,11.99,False
2025-02-12,S001,ALE_PALE_6PK,9,10.49,False
2025-02-12,S002,BEER_LAGER_6PK,11,10.99,False
2025-02-12,S002,BEER_IPA_4PK,4,12.99,False
2025-02-12,S002,BEER_STOUT_6PK,7,11.99,False
2025-02-12,S002,ALE_PALE_6PK,7,10.49,False
2025-02-12,S003,BEER_LAGER_6PK,3,10.99,False
2025-02-12,S003,BEER_IPA_4PK,7,12.99,False
2025-02-12,S003,BEER_STOUT_6PK,5,11.99,False
2025-02-12,S003,ALE_PALE_6PK,2,10.49,False
2025-02-12,S004,BEER_LAGER_6PK,9,10.99,False
2025-02-12,S004,BEER_IPA_4PK,6,12.99,False
2025-02-12,S004,BEER_STOUT_6PK,3,11.99,False
2025-02-12,S004,ALE_PALE_6PK,6,10.49,False
2025-02-12,S005,BEER_LAGER_6PK,3,10.99,False
2025-02-12,S005,BEER_IPA_4PK,2,12.99,False
2025-02-12,S005,BEER_STOUT_6PK,8,11.99,False
2025-02-12,S005,ALE_PALE_6PK,4,10.49,False
2025-02-13,S001,BEER_LAGER_6PK,5,10.99,False
2025-02-13,S001,BEER_IPA_4PK,4,12.99,False
2025-02-13,S001,BEER_STOUT_6PK,4,9.592,True
2025-02-13,S001,ALE_PALE_6PK,4,10.49,False
2025-02-13,S002,BEER_LAGER_6PK,3,10.99,False
2025-02-13,S002,BEER_IPA_4PK,11,12.99,False
2025-02-13,S002,BEER_STOUT_6PK,6,11.99,False
2025-02-13,S002,ALE_PALE_6PK,5,10.49,False
2025-02-13,S003,BEER_LAGER_6PK,5,10.99,False
2025-02-13,S003,BEER_IPA_4PK,5,12.99,False
2025-02-13,S003,BEER_STOUT_6PK,3,11.99,False
2025-02-13,S003,ALE_PALE_6PK,6,10.49,False
2025-02-13,S004,BEER_LAGER_6PK,4,10.99,False
2025-02-13,S004,BEER_IPA_4PK,7,10.392000000000001,True
2025-02-13,S004,BEER_STOUT_6PK,3,11.99,False
2025-02-13,S004,ALE_PALE_6PK,7,10.49,False
2025-02-13,S005,BEER_LAGER_6PK,3,10.99,False
2025-02-13,S005,BEER_IPA_4PK,6,12.99,False
2025-02-13,S005,BEER_STOUT_6PK,7,11.99,False
2025-02-13,S005,ALE_PALE_6PK,1,10.49,False
2025-02-14,S001,BEER_LAGER_6PK,9,8.792,True
2025-02-14,S001,BEER_IPA_4PK,4,12.99,False
2025-02-14,S001,BEER_STOUT_6PK,2,11.99,False
2025-02-14,S001,ALE_PALE_6PK,2,10.49,False
2025-02-14,S001,UNKNOWN_SKU_999,5,5.0,False
2025-02-14,S002,BEER_LAGER_6PK,5,10.99,False
2025-02-14,S002,BEER_IPA_4PK,3,12.99,False
2025-02-14,S002,BEER_STOUT_6PK,5,11.99,False
2025-02-14,S002,ALE_PALE_6PK,11,10.49,False
2025-02-14,S003,BEER_LAGER_6PK,2,10.99,False
2025-02-14,S003,BEER_IPA_4PK,6,12.99,False
2025-02-14,S003,BEER_STOUT_6PK,5,11.99,False
2025-02-14,S003,ALE_PALE_6PK,3,10.49,False
2025-02-14,S004,BEER_LAGER_6PK,4,10.99,False
2025-02-14,S004,BEER_IPA_4PK,10,12.99,False
2025-02-14,S004,BEER_STOUT_6PK,1,11.99,False
2025-02-14,S004,ALE_PALE_6PK,8,10.49,False
2025-02-14,S005,BEER_LAGER_6PK,3,10.99,False
2025-02-14,S005,BEER_IPA_4PK,5,12.99,False
2025-02-14,S005,BEER_STOUT_6PK,4,11.99,False
2025-02-14,S005,ALE_PALE_6PK,11,10.49,False
2025-02-14,S005,UNKNOWN_SKU_999,3,5.0,False
2025-02-15,S001,BEER_LAGER_6PK,5,10.99,False
2025-02-15,S001,BEER_IPA_4PK,5,12.99,False
2025-02-15,S001,BEER_STOUT_6PK,15,9.592,True
2025-02-15,S001,ALE_PALE_6PK,6,10.49,False
2025-02-15,S002,BEER_LAGER_6PK,9,10.99,False
2025-02-15,S002,BEER_IPA_4PK,10,12.99,False
2025-02-15,S002,BEER_STOUT_6PK,6,11.99,False
2025-02-15,S002,ALE_PALE_6PK,7,10.49,False
2025-02-15,S003,BEER_LAGER_6PK,10,10.99,False
2025-02-15,S003,BEER_IPA_4PK,-6,12.99,False
2025-02-15,S003,BEER_STOUT_6PK,4,11.99,False
2025-02-15,S003,ALE_PALE_6PK,9,10.49,False
2025-02-15,S004,BEER_LAGER_6PK,14,10.99,False
2025-02-15,S004,BEER_IPA_4PK,13,10.392000000000001,True
2025-02-15,S004,BEER_STOUT_6PK,2,11.99,False
2025-02-15,S004,ALE_PALE_6PK,12,10.49,False
2025-02-15,S005,BEER_LAGER_6PK,8,10.99,False
2025-02-15,S005,BEER_IPA_4PK,7,12.99,False
2025-02-15,S005,BEER_STOUT_6PK,3,11.99,False
2025-02-15,S005,ALE_PALE_6PK,4,8.392000000000001,True
2025-02-16,S001,BEER_LAGER_6PK,7,10.99,False
2025-02-16,S001,BEER_IPA_4PK,3,12.99,False
2025-02-16,S001,BEER_STOUT_6PK,4,11.99,False
2025-02-16,S001,ALE_PALE_6PK,10,10.49,False
2025-02-16,S002,BEER_LAGER_6PK,8,10.99,False
2025-02-16,S002,BEER_IPA_4PK,5,12.99,False
2025-02-16,S002,BEER_STOUT_6PK,9,11.99,False
2025-02-16,S002,ALE_PALE_6PK,5,10.49,False
2025-02-16,S003,BEER_LAGER_6PK,5,10.99,False
2025-02-16,S003,BEER_IPA_4PK,11,12.99,False
2025-02-16,S003,BEER_STOUT_6PK,9,11.99,False
2025-02-16,S003,ALE_PALE_6PK,16,8.392000000000001,True
2025-02-16,S004,BEER_LAGER_6PK,7,10.99,False
2025-02-16,S004,BEER_IPA_4PK,8,12.99,False
2025-02-16,S004,BEER_STOUT_6PK,12,11.99,False
2025-02-16,S004,ALE_PALE_6PK,6,10.49,False
2025-02-16,S005,BEER_LAGER_6PK,8,10.99,False
2025-02-16,S005,BEER_IPA_4PK,2,12.99,False
2025-02-16,S005,BEER_STOUT_6PK,5,11.99,False
2025-02-16,S005,ALE_PALE_6PK,7,10.49,False
2025-02-17,S001,BEER_LAGER_6PK,5,10.99,False
2025-02-17,S001,BEER_IPA_4PK,15,10.392000000000001,True
2025-02-17,S001,BEER_STOUT_6PK,5,11.99,False
2025-02-17,S001,ALE_PALE_6PK,5,10.49,False
2025-02-17,S002,BEER_LAGER_6PK,4,10.99,False
2025-02-17,S002,BEER_IPA_4PK,4,12.99,False
2025-02-17,S002,BEER_STOUT_6PK,3,11.99,False
2025-02-17,S002,ALE_PALE_6PK,9,8.392000000000001,True
2025-02-17,S003,BEER_LAGER_6PK,4,10.99,False
2025-02-17,S003,BEER_IPA_4PK,2,12.99,False
2025-02-17,S003,BEER_STOUT_6PK,9,11.99,False
2025-02-17,S003,ALE_PALE_6PK,5,10.49,False
2025-02-17,S004,BEER_LAGER_6PK,9,10.99,False
2025-02-17,S004,BEER_IPA_4PK,5,12.99,False
2025-02-17,S004,BEER_STOUT_6PK,5,11.99,False
2025-02-17,S004,ALE_PALE_6PK,1,10.49,False
2025-02-17,S005,BEER_LAGER_6PK,5,10.99,False
2025-02-17,S005,BEER_IPA_4PK,8,12.99,False
2025-02-17,S005,BEER_STOUT_6PK,9,9.592,True
2025-02-17,S005,ALE_PALE_6PK,2,10.49,False
2025-02-18,S001,BEER_LAGER_6PK,5,10.99,False
2025-02-18,S001,BEER_IPA_4PK,5,12.99,False
2025-02-18,S001,BEER_STOUT_6PK,4,11.99,False
2025-02-18,S001,ALE_PALE_6PK,6,10.49,False
2025-02-18,S002,BEER_LAGER_6PK,5,10.99,False
2025-02-18,S002,BEER_IPA_4PK,6,12.99,False
2025-02-18,S002,BEER_STOUT_6PK,5,11.99,False
2025-02-18,S002,ALE_PALE_6PK,4,10.49,False
2025-02-18,S003,BEER_LAGER_6PK,7,10.99,False
2025-02-18,S003,BEER_IPA_4PK,5,12.99,False
2025-02-18,S003,BEER_STOUT_6PK,7,11.99,False
2025-02-18,S003,ALE_PALE_6PK,6,10.49,False
2025-02-18,S004,BEER_LAGER_6PK,4,10.99,False
2025-02-18,S004,BEER_IPA_4PK,8,12.99,False
2025-02-18,S004,BEER_STOUT_6PK,4,11.99,False
2025-02-18,S004,ALE_PALE_6PK,3,10.49,False
2025-02-18,S005,BEER_LAGER_6PK,5,10.99,False
2025-02-18,S005,BEER_IPA_4PK,10,12.99,False
2025-02-18,S005,BEER_STOUT_6PK,-6,11.99,False
2025-02-18,S005,ALE_PALE_6PK,4,10.49,False
2025-02-19,S001,BEER_LAGER_6PK,3,10.99,False
2025-02-19,S001,BEER_IPA_4PK,3,12.99,False
2025-02-19,S001,BEER_STOUT_6PK,5,11.99,False
2025-02-19,S001,ALE_PALE_6PK,3,8.392000000000001,True
2025-02-19,S002,BEER_LAGER_6PK,6,10.99,False
2025-02-19,S002,BEER_IPA_4PK,2,12.99,False
2025-02-19,S002,BEER_STOUT_6PK,5,11.99,False
2025-02-19,S002,ALE_PALE_6PK,2,10.49,False
2025-02-19,S003,BEER_LAGER_6PK,6,10.99,False
2025-02-19,S003,BEER_IPA_4PK,3,12.99,False
2025-02-19,S003,BEER_STOUT_6PK,5,11.99,False
2025-02-19,S003,ALE_PALE_6PK,2,10.49,False
2025-02-19,S004,BEER_LAGER_6PK,6,10.99,False
2025-02-19,S004,BEER_IPA_4PK,6,12.99,False
2025-02-19,S004,BEER_STOUT_6PK,7,11.99,False
2025-02-19,S004,ALE_PALE_6PK,6,10.49,False
2025-02-19,S005,BEER_LAGER_6PK,6,10.99,False
2025-02-19,S005,BEER_IPA_4PK,6,10.392000000000001,True
2025-02-19,S005,BEER_STOUT_6PK,4,11.99,False
2025-02-19,S005,ALE_PALE_6PK,7,10.49,False
2025-02-20,S001,BEER_LAGER_6PK,5,10.99,False
2025-02-20,S001,BEER_IPA_4PK,5,12.99,False
2025-02-20,S001,BEER_STOUT_6PK,8,11.99,False
2025-02-20,S001,ALE_PALE_6PK,4,10.49,False
2025-02-20,S002,BEER_LAGER_6PK,2,10.99,False
2025-02-20,S002,BEER_IPA_4PK,3,12.99,False
2025-02-20,S002,BEER_STOUT_6PK,4,11.99,False
2025-02-20,S002,ALE_PALE_6PK,6,10.49,False
2025-02-20,S003,BEER_LAGER_6PK,9,10.99,False
2025-02-20,S003,BEER_IPA_4PK,3,12.99,False
2025-02-20,S003,BEER_STOUT_6PK,5,11.99,False
2025-02-20,S003,ALE_PALE_6PK,3,10.49,False
2025-02-20,S004,BEER_LAGER_6PK,2,10.99,False
2025-02-20,S004,BEER_IPA_4PK,6,10.392000000000001,True
2025-02-20,S004,BEER_STOUT_6PK,9,11.99,False
2025-02-20,S004,ALE_PALE_6PK,4,10.49,False
2025-02-20,S005,BEER_LAGER_6PK,5,10.99,False
2025-02-20,S005,BEER_IPA_4PK,8,12.99,False
2025-02-20,S005,BEER_STOUT_6PK,8,11.99,False
2025-02-20,S005,ALE_PALE_6PK,5,10.49,False
2025-02-21,S001,BEER_LAGER_6PK,3,10.99,False
2025-02-21,S001,BEER_IPA_4PK,9,12.99,False
2025-02-21,S001,BEER_STOUT_6PK,2,11.99,False
2025-02-21,S001,ALE_PALE_6PK,8,10.49,False
2025-02-21,S002,BEER_LAGER_6PK,7,10.99,False
2025-02-21,S002,BEER_IPA_4PK,6,12.99,False
2025-02-21,S002,BEER_STOUT_6PK,-9,11.99,False
2025-02-21,S002,ALE_PALE_6PK,3,10.49,False
2025-02-21,S003,BEER_LAGER_6PK,6,10.99,False
2025-02-21,S003,BEER_IPA_4PK,7,12.99,False
2025-02-21,S003,BEER_STOUT_6PK,7,11.99,False
2025-02-21,S003,ALE_PALE_6PK,5,10.49,False
2025-02-21,S004,BEER_LAGER_6PK,7,8.792,True
2025-02-21,S004,BEER_IPA_4PK,1,12.99,False
2025-02-21,S004,BEER_STOUT_6PK,7,11.99,False
2025-02-21,S004,ALE_PALE_6PK,4,10.49,False
2025-02-21,S005,BEER_LAGER_6PK,7,10.99,False
2025-02-21,S005,BEER_IPA_4PK,5,12.99,False
2025-02-21,S005,BEER_STOUT_6PK,5,11.99,False
2025-02-21,S005,ALE_PALE_6PK,4,8.392000000000001,True
2025-02-22,S001,BEER_LAGER_6PK,7,10.99,False
2025-02-22,S001,BEER_IPA_4PK,7,12.99,False
2025-02-22,S001,BEER_STOUT_6PK,3,11.99,False
2025-02-22,S001,ALE_PALE_6PK,5,10.49,False
2025-02-22,S002,BEER_LAGER_6PK,8,10.99,False
2025-02-22,S002,BEER_IPA_4PK,9,12.99,False
2025-02-22,S002,BEER_STOUT_6PK,5,11.99,False
2025-02-22,S002,ALE_PALE_6PK,4,10.49,False
2025-02-22,S003,BEER_LAGER_6PK,8,10.99,False
2025-02-22,S003,BEER_IPA_4PK,5,12.99,False
2025-02-22,S003,BEER_STOUT_6PK,4,11.99,False
2025-02-22,S003,ALE_PALE_6PK,8,10.49,False
2025-02-22,S004,BEER_LAGER_6PK,8,10.99,False
2025-02-22,S004,BEER_IPA_4PK,7,12.99,False
2025-02-22,S004,BEER_STOUT_6PK,7,11.99,False
2025-02-22,S004,ALE_PALE_6PK,6,10.49,False
2025-02-22,S005,BEER_LAGER_6PK,4,10.99,False
2025-02-22,S005,BEER_IPA_4PK,8,12.99,False
2025-02-22,S005,BEER_STOUT_6PK,10,11.99,False
2025-02-22,S005,ALE_PALE_6PK,6,10.49,False
2025-02-23,S001,BEER_LAGER_6PK,9,10.99,False
2025-02-23,S001,BEER_IPA_4PK,6,12.99,False
2025-02-23,S001,BEER_STOUT_6PK,5,11.99,False
2025-02-23,S001,ALE_PALE_6PK,2,10.49,False
2025-02-23,S002,BEER_LAGER_6PK,6,10.99,False
2025-02-23,S002,BEER_IPA_4PK,9,12.99,False
2025-02-23,S002,BEER_STOUT_6PK,9,11.99,False
2025-02-23,S002,ALE_PALE_6PK,13,10.49,False
2025-02-23,S003,BEER_LAGER_6PK,11,10.99,False
2025-02-23,S003,BEER_IPA_4PK,8,12.99,False
2025-02-23,S003,BEER_STOUT_6PK,12,11.99,False
2025-02-23,S003,ALE_PALE_6PK,2,10.49,False
2025-02-23,S004,BEER_LAGER_6PK,9,8.792,True
2025-02-23,S004,BEER_IPA_4PK,10,12.99,False
2025-02-23,S004,BEER_STOUT_6PK,9,11.99,False
2025-02-23,S004,ALE_PALE_6PK,7,10.49,False
2025-02-23,S005,BEER_LAGER_6PK,6,10.99,False
2025-02-23,S005,BEER_IPA_4PK,7,12.99,False
2025-02-23,S005,BEER_STOUT_6PK,12,11.99,False
2025-02-23,S005,ALE_PALE_6PK,9,10.49,False
2025-02-24,S001,BEER_LAGER_6PK,4,10.99,False
2025-02-24,S001,BEER_IPA_4PK,7,12.99,False
2025-02-24,S001,BEER_STOUT_6PK,3,11.99,False
2025-02-24,S001,ALE_PALE_6PK,6,10.49,False
2025-02-24,S002,BEER_LAGER_6PK,3,10.99,False
2025-02-24,S002,BEER_IPA_4PK,3,12.99,False
2025-02-24,S002,BEER_STOUT_6PK,4,11.99,False
2025-02-24,S002,ALE_PALE_6PK,1,10.49,False
2025-02-24,S003,BEER_LAGER_6PK,2,10.99,False
2025-02-24,S003,BEER_IPA_4PK,4,12.99,False
2025-02-24,S003,BEER_STOUT_6PK,5,11.99,False
2025-02-24,S003,ALE_PALE_6PK,8,10.49,False
2025-02-24,S004,BEER_LAGER_6PK,7,10.99,False
2025-02-24,S004,BEER_IPA_4PK,7,12.99,False
2025-02-24,S004,BEER_STOUT_6PK,2,11.99,False
2025-02-24,S004,ALE_PALE_6PK,6,10.49,False
2025-02-24,S004,UNKNOWN_SKU_999,8,5.0,False
2025-02-24,S005,BEER_LAGER_6PK,6,10.99,False
2025-02-24,S005,BEER_IPA_4PK,4,12.99,False
2025-02-24,S005,BEER_STOUT_6PK,4,11.99,False
2025-02-24,S005,ALE_PALE_6PK,4,10.49,False
2025-02-24,S005,UNKNOWN_SKU_999,1,5.0,False
2025-02-25,S001,BEER_LAGER_6PK,6,10.99,False
2025-02-25,S001,BEER_IPA_4PK,8,12.99,False
2025-02-25,S001,BEER_STOUT_6PK,7,11.99,False
2025-02-25,S001,ALE_PALE_6PK,7,10.49,False
2025-02-25,S002,BEER_LAGER_6PK,6,10.99,False
2025-02-25,S002,BEER_IPA_4PK,6,12.99,False
2025-02-25,S002,BEER_STOUT_6PK,4,11.99,False
2025-02-25,S002,ALE_PALE_6PK,4,8.392000000000001,True
2025-02-25,S003,BEER_LAGER_6PK,6,10.99,False
2025-02-25,S003,BEER_IPA_4PK,3,12.99,False
2025-02-25,S003,BEER_STOUT_6PK,10,11.99,False
2025-02-25,S003,ALE_PALE_6PK,5,10.49,False
2025-02-25,S004,BEER_LAGER_6PK,6,10.99,False
2025-02-25,S004,BEER_IPA_4PK,6,12.99,False
2025-02-25,S004,BEER_STOUT_6PK,4,11.99,False
2025-02-25,S004,ALE_PALE_6PK,6,10.49,False
2025-02-25,S005,BEER_LAGER_6PK,5,10.99,False
2025-02-25,S005,BEER_IPA_4PK,3,12.99,False
2025-02-25,S005,BEER_STOUT_6PK,2,11.99,False
2025-02-25,S005,ALE_PALE_6PK,3,10.49,False
2025-02-26,S001,BEER_LAGER_6PK,2,10.99,False
2025-02-26,S001,BEER_IPA_4PK,12,10.392000000000001,True
2025-02-26,S001,BEER_STOUT_6PK,7,11.99,False
2025-02-26,S001,ALE_PALE_6PK,6,8.392000000000001,True
2025-02-26,S002,BEER_LAGER_6PK,3,10.99,False
2025-02-26,S002,BEER_IPA_4PK,3,12.99,False
2025-02-26,S002,BEER_STOUT_6PK,6,11.99,False
2025-02-26,S002,ALE_PALE_6PK,5,10.49,False
2025-02-26,S003,BEER_LAGER_6PK,1,10.99,False
2025-02-26,S003,BEER_IPA_4PK,8,12.99,False
2025-02-26,S003,BEER_STOUT_6PK,9,11.99,False
2025-02-26,S003,ALE_PALE_6PK,6,8.392000000000001,True
2025-02-26,S004,BEER_LAGER_6PK,7,10.99,False
2025-02-26,S004,BEER_IPA_4PK,3,12.99,False
2025-02-26,S004,BEER_STOUT_6PK,7,11.99,False
2025-02-26,S004,ALE_PALE_6PK,5,10.49,False
2025-02-26,S005,BEER_LAGER_6PK,6,10.99,False
2025-02-26,S005,BEER_IPA_4PK,8,12.99,False
2025-02-26,S005,BEER_STOUT_6PK,2,11.99,False
2025-02-26,S005,ALE_PALE_6PK,4,10.49,False
2025-02-27,S001,BEER_LAGER_6PK,9,10.99,False
2025-02-27,S001,BEER_IPA_4PK,4,12.99,False
2025-02-27,S001,BEER_STOUT_6PK,6,9.592,True
2025-02-27,S001,ALE_PALE_6PK,4,8.392000000000001,True
2025-02-27,S002,BEER_LAGER_6PK,4,10.99,False
2025-02-27,S002,BEER_IPA_4PK,-4,12.99,False
2025-02-27,S002,BEER_STOUT_6PK,6,11.99,False
2025-02-27,S002,ALE_PALE_6PK,7,10.49,False
2025-02-27,S003,BEER_LAGER_6PK,3,10.99,False
2025-02-27,S003,BEER_IPA_4PK,6,12.99,False
2025-02-27,S003,BEER_STOUT_6PK,8,11.99,False
2025-02-27,S003,ALE_PALE_6PK,7,10.49,False
2025-02-27,S004,BEER_LAGER_6PK,3,10.99,False
2025-02-27,S004,BEER_IPA_4PK,4,12.99,False
2025-02-27,S004,BEER_STOUT_6PK,9,9.592,True
2025-02-27,S004,ALE_PALE_6PK,12,8.392000000000001,True
2025-02-27,S005,BEER_LAGER_6PK,3,10.99,False
2025-02-27,S005,BEER_IPA_4PK,4,12.99,False
2025-02-27,S005,BEER_STOUT_6PK,3,11.99,False
2025-02-27,S005,ALE_PALE_6PK,8,10.49,False
2025-02-28,S001,BEER_LAGER_6PK,1,10.99,False
2025-02-28,S001,BEER_IPA_4PK,3,12.99,False
2025-02-28,S001,BEER_STOUT_6PK,7,11.99,False
2025-02-28,S001,ALE_PALE_6PK,5,10.49,False
2025-02-28,S002,BEER_LAGER_6PK,9,10.99,False
2025-02-28,S002,BEER_IPA_4PK,5,12.99,False
2025-02-28,S002,BEER_STOUT_6PK,4,11.99,False
2025-02-28,S002,ALE_PALE_6PK,5,10.49,False
2025-02-28,S003,BEER_LAGER_6PK,10,8.792,True
2025-02-28,S003,BEER_IPA_4PK,3,12.99,False
2025-02-28,S003,BEER_STOUT_6PK,6,11.99,False
2025-02-28,S003,ALE_PALE_6PK,7,10.49,False
2025-02-28,S004,BEER_LAGER_6PK,4,10.99,False
2025-02-28,S004,BEER_IPA_4PK,4,12.99,False
2025-02-28,S004,BEER_STOUT_6PK,4,11.99,False
2025-02-28,S004,ALE_PALE_6PK,3,10.49,False
2025-02-28,S005,BEER_LAGER_6PK,4,10.99,False
2025-02-28,S005,BEER_IPA_4PK,2,12.99,False
2025-02-28,S005,BEER_STOUT_6PK,-7,11.99,False
2025-02-28,S005,ALE_PALE_6PK,6,10.49,False
2025-03-01,S001,BEER_LAGER_6PK,11,10.99,False
2025-03-01,S001,BEER_IPA_4PK,5,12.99,False
2025-03-01,S001,BEER_STOUT_6PK,8,11.99,False
2025-03-01,S001,ALE_PALE_6PK,8,10.49,False
2025-03-01,S002,BEER_LAGER_6PK,9,10.99,False
2025-03-01,S002,BEER_IPA_4PK,9,12.99,False
2025-03-01,S002,BEER_STOUT_6PK,4,11.99,False
2025-03-01,S002,ALE_PALE_6PK,4,10.49,False
2025-03-01,S003,BEER_LAGER_6PK,10,10.99,False
2025-03-01,S003,BEER_IPA_4PK,13,12.99,False
2025-03-01,S003,BEER_STOUT_6PK,19,9.592,True
2025-03-01,S003,ALE_PALE_6PK,7,10.49,False
2025-03-01,S004,BEER_LAGER_6PK,8,10.99,False
2025-03-01,S004,BEER_IPA_4PK,6,12.99,False
2025-03-01,S004,BEER_STOUT_6PK,10,11.99,False
2025-03-01,S004,ALE_PALE_6PK,8,10.49,False
2025-03-01,S005,BEER_LAGER_6PK,5,10.99,False
2025-03-01,S005,BEER_IPA_4PK,10,12.99,False
2025-03-01,S005,BEER_STOUT_6PK,13,11.99,False
2025-03-01,S005,ALE_PALE_6PK,3,10.49,False
2025-03-02,S001,BEER_LAGER_6PK,15,8.792,True
2025-03-02,S001,BEER_IPA_4PK,1,12.99,False
2025-03-02,S001,BEER_STOUT_6PK,4,11.99,False
2025-03-02,S001,ALE_PALE_6PK,10,10.49,False
2025-03-02,S002,BEER_LAGER_6PK,10,10.99,False
2025-03-02,S002,BEER_IPA_4PK,11,12.99,False
2025-03-02,S002,BEER_STOUT_6PK,7,11.99,False
2025-03-02,S002,ALE_PALE_6PK,9,10.49,False
2025-03-02,S003,BEER_LAGER_6PK,8,10.99,False
2025-03-02,S003,BEER_IPA_4PK,9,12.99,False
2025-03-02,S003,BEER_STOUT_6PK,7,11.99,False
2025-03-02,S003,ALE_PALE_6PK,5,10.49,False
2025-03-02,S004,BEER_LAGER_6PK,5,10.99,False
2025-03-02,S004,BEER_IPA_4PK,12,12.99,False
2025-03-02,S004,BEER_STOUT_6PK,9,11.99,False
2025-03-02,S004,ALE_PALE_6PK,5,10.49,False
2025-03-02,S005,BEER_LAGER_6PK,6,10.99,False
2025-03-02,S005,BEER_IPA_4PK,8,12.99,False
2025-03-02,S005,BEER_STOUT_6PK,7,11.99,False
2025-03-02,S005,ALE_PALE_6PK,11,10.49,False
2025-03-03,S001,BEER_LAGER_6PK,4,10.99,False
2025-03-03,S001,BEER_IPA_4PK,4,12.99,False
2025-03-03,S001,BEER_STOUT_6PK,5,11.99,False
2025-03-03,S001,ALE_PALE_6PK,5,10.49,False
2025-03-03,S002,BEER_LAGER_6PK,4,10.99,False
2025-03-03,S002,BEER_IPA_4PK,10,12.99,False
2025-03-03,S002,BEER_STOUT_6PK,6,11.99,False
2025-03-03,S002,ALE_PALE_6PK,4,10.49,False
2025-03-03,S003,BEER_LAGER_6PK,5,10.99,False
2025-03-03,S003,BEER_IPA_4PK,6,12.99,False
2025-03-03,S003,BEER_STOUT_6PK,4,11.99,False
2025-03-03,S003,ALE_PALE_6PK,2,10.49,False
2025-03-03,S004,BEER_LAGER_6PK,5,10.99,False
2025-03-03,S004,BEER_IPA_4PK,7,12.99,False
2025-03-03,S004,BEER_STOUT_6PK,3,11.99,False
2025-03-03,S004,ALE_PALE_6PK,9,10.49,False
2025-03-03,S005,BEER_LAGER_6PK,2,10.99,False
2025-03-03,S005,BEER_STOUT_6PK,6,11.99,False
2025-03-03,S005,ALE_PALE_6PK,4,10.49,False
2025-03-04,S001,BEER_LAGER_6PK,-6,10.99,False
2025-03-04,S001,BEER_IPA_4PK,4,12.99,False
2025-03-04,S001,BEER_STOUT_6PK,5,11.99,False
2025-03-04,S001,ALE_PALE_6PK,2,10.49,False
2025-03-04,S002,BEER_LAGER_6PK,5,10.99,False
